timestamp,price_THB,price_USD
2022-12-12 03:14:00 UTC,609077.9145,16900.0527
2022-12-12 03:19:00 UTC,608778.873,16891.7552
2022-12-12 03:24:00 UTC,609347.7334,16907.5394
2022-12-12 03:29:00 UTC,609421.02,16909.5728
2022-12-12 03:34:00 UTC,609206.9774,16903.6338
2022-12-12 03:39:00 UTC,609557.9972,16913.3735
2022-12-12 03:44:00 UTC,609680.5322,16916.7735
2022-12-12 03:49:00 UTC,609747.1262,16918.6213
2022-12-12 03:54:00 UTC,609566.0807,16913.5978
2022-12-12 03:59:00 UTC,609637.2986,16915.5739
2022-12-12 04:04:00 UTC,609739.3325,16918.405
2022-12-12 04:09:00 UTC,609507.3812,16911.9691
2022-12-12 04:14:00 UTC,609695.8733,16917.1992
2022-12-12 04:19:00 UTC,610403.6885,16936.8389
2022-12-12 04:24:00 UTC,610207.4363,16931.3935
2022-12-12 04:29:00 UTC,610171.8071,16930.4049
2022-12-12 04:34:00 UTC,610379.8412,16936.1772
2022-12-12 00:04:00 UTC,614381.8887,17047.2218
2022-12-12 00:09:00 UTC,613979.3377,17036.0522
2022-12-12 00:14:00 UTC,613146.5538,17012.945
2022-12-12 00:19:00 UTC,612706.1659,17000.7256
2022-12-12 00:24:00 UTC,612172.4935,16985.9178
2022-12-12 00:29:00 UTC,612190.5708,16986.4194
2022-12-12 01:34:00 UTC,611558.8246,16968.8904
2022-12-12 01:39:00 UTC,611622.6568,16970.6615
2022-12-12 01:44:00 UTC,611379.5198,16963.9152
2022-12-12 01:49:00 UTC,611334.2871,16962.6602
2022-12-12 01:54:00 UTC,610667.608,16944.1618
2022-12-12 01:59:00 UTC,611183.3065,16958.4709
2022-12-12 02:04:00 UTC,610766.2318,16946.8984
2022-12-12 02:09:00 UTC,610500.6905,16939.5304
2022-12-12 02:14:00 UTC,610088.9234,16928.1051
2022-12-12 02:19:00 UTC,610453.4867,16938.2206
2022-12-12 02:24:00 UTC,610461.4779,16938.4424
2022-12-12 02:29:00 UTC,610788.6851,16947.5214
2022-12-12 02:34:00 UTC,611147.2204,16957.4696
2022-12-12 05:39:00 UTC,610339.3589,16935.0539
2022-12-12 05:44:00 UTC,610407.8338,16936.9539
2022-12-12 05:49:00 UTC,610664.3438,16944.0713
2022-12-12 05:54:00 UTC,610545.8742,16940.7841
2022-12-12 05:59:00 UTC,610613.3515,16942.6564
2022-12-12 06:04:00 UTC,610398.1545,16936.6853
2022-12-12 06:09:00 UTC,610557.6968,16941.1121
2022-12-12 06:14:00 UTC,610485.0463,16939.0963
2022-12-12 06:19:00 UTC,610552.4584,16940.9668
2022-12-12 06:24:00 UTC,610467.5168,16938.6099
2022-12-12 06:29:00 UTC,610453.6086,16938.224
2022-12-12 06:34:00 UTC,610467.7034,16938.6151
2022-12-12 06:39:00 UTC,610396.8957,16936.6504
2022-12-12 06:44:00 UTC,610565.0597,16941.3164
2022-12-12 06:49:00 UTC,610275.9105,16933.2934
2022-12-12 06:54:00 UTC,610000.3926,16925.6487
2022-12-12 06:59:00 UTC,610384.1487,16936.2967
2022-12-12 07:04:00 UTC,610606.7818,16942.4741
2022-12-12 07:09:00 UTC,610564.4287,16941.2989
2022-12-12 07:14:00 UTC,610404.1566,16936.8519
2022-12-12 07:19:00 UTC,610057.1642,16927.2239
2022-12-12 07:24:00 UTC,609783.1997,16919.6222
2022-12-12 07:29:00 UTC,609941.5894,16924.017
2022-12-12 07:34:00 UTC,609870.703,16922.0502
2022-12-12 04:39:00 UTC,610252.5641,16932.6456
2022-12-12 04:44:00 UTC,610133.56,16929.3436
2022-12-12 04:49:00 UTC,610047.8392,16926.9652
2022-12-12 04:54:00 UTC,610132.2478,16929.3072
2022-12-12 04:59:00 UTC,610154.4794,16929.9241
2022-12-12 05:04:00 UTC,610041.4857,16926.7889
2022-12-12 05:09:00 UTC,610045.3964,16926.8974
2022-12-12 05:14:00 UTC,610089.8024,16928.1295
2022-12-12 05:19:00 UTC,610081.1276,16927.8888
2022-12-12 05:24:00 UTC,610314.2455,16934.3571
2022-12-12 05:29:00 UTC,609993.447,16925.4559
2022-12-12 05:34:00 UTC,610476.1213,16938.8487
2022-12-12 07:39:00 UTC,609913.8288,16923.2468
2022-12-12 07:44:00 UTC,610065.1727,16927.4461
2022-12-12 07:49:00 UTC,610019.8293,16926.188
2022-12-12 07:54:00 UTC,610086.5606,16928.0396
2022-12-12 07:59:00 UTC,609905.8838,16923.0263
2022-12-12 08:04:00 UTC,609925.9945,16923.5843
2022-12-12 08:09:00 UTC,609817.2322,16920.5665
2022-12-12 08:14:00 UTC,609763.2324,16919.0682
2022-12-12 08:19:00 UTC,609605.9175,16914.7032
2022-12-12 08:24:00 UTC,609819.8498,16920.6391
2022-12-12 08:29:00 UTC,609941.7872,16924.0225
2022-12-12 08:34:00 UTC,610171.4871,16930.396
2022-12-12 08:39:00 UTC,609898.8012,16922.8298
2022-12-12 08:44:00 UTC,609884.5488,16922.4343
2022-12-12 08:49:00 UTC,609914.4033,16923.2627
2022-12-12 08:54:00 UTC,609987.9022,16925.3021
2022-12-12 08:59:00 UTC,610180.2805,16930.64
2022-12-12 09:04:00 UTC,610196.7097,16931.0959
2022-12-12 09:09:00 UTC,610679.1494,16944.4821
2022-12-12 09:14:00 UTC,610508.5061,16939.7473
2022-12-12 09:19:00 UTC,610635.2329,16943.2635
2022-12-12 09:24:00 UTC,610403.2582,16936.8269
2022-12-12 09:29:00 UTC,610329.4778,16934.7798
2022-12-12 09:34:00 UTC,610815.8124,16948.2741
2022-12-12 09:39:00 UTC,611246.9066,16960.2356
2022-12-12 13:04:00 UTC,611751.0908,16974.2252
2022-12-12 13:14:00 UTC,611509.2025,16967.5135
2022-12-12 13:19:00 UTC,611339.4112,16962.8023
2022-12-12 13:39:00 UTC,611902.4916,16978.4261
2022-12-12 13:49:00 UTC,611929.2433,16979.1684
2022-12-12 13:59:00 UTC,611275.7127,16961.0349
2022-12-12 14:09:00 UTC,612558.0895,16996.6169
2022-12-12 14:24:00 UTC,613790.0873,17030.8011
2022-12-12 14:34:00 UTC,612741.3265,17001.7012
