timestamp,price_THB,price_USD
2022-12-16 02:14:00 UTC,626799.2147,17391.7647
2022-12-16 02:19:00 UTC,626695.5911,17388.8894
2022-12-16 02:24:00 UTC,626745.1035,17390.2633
2022-12-16 02:29:00 UTC,627064.6068,17399.1285
2022-12-16 02:34:00 UTC,627149.5387,17401.4851
2022-12-16 02:39:00 UTC,627214.8258,17403.2966
2022-12-16 02:44:00 UTC,626849.7792,17393.1677
2022-12-16 02:49:00 UTC,626947.6073,17395.8821
2022-12-16 01:54:00 UTC,626414.4873,17381.0897
2022-12-16 02:54:00 UTC,627332.7639,17406.569
2022-12-16 02:59:00 UTC,626813.6084,17392.1641
2022-12-16 03:04:00 UTC,627065.6156,17399.1565
2022-12-16 03:09:00 UTC,627452.6062,17409.8943
2022-12-16 03:14:00 UTC,627432.9453,17409.3488
2022-12-16 03:19:00 UTC,627093.2709,17399.9238
2022-12-16 03:24:00 UTC,627356.0688,17407.2157
2022-12-16 03:29:00 UTC,626968.225,17396.4542
2022-12-16 03:34:00 UTC,626990.8153,17397.081
2022-12-16 03:39:00 UTC,627410.8881,17408.7368
2022-12-16 03:44:00 UTC,627378.1404,17407.8281
2022-12-16 03:49:00 UTC,627126.019,17400.8325
2022-12-16 00:04:00 UTC,625805.2499,17364.1852
2022-12-16 00:09:00 UTC,625135.1715,17345.5926
2022-12-16 00:14:00 UTC,625465.5404,17354.7593
2022-12-16 00:19:00 UTC,625772.7944,17363.2847
2022-12-16 00:24:00 UTC,625322.2706,17350.784
2022-12-16 00:29:00 UTC,625620.2576,17359.0522
2022-12-16 00:34:00 UTC,626100.2059,17372.3693
2022-12-16 00:39:00 UTC,626769.2255,17390.9326
2022-12-16 00:44:00 UTC,625900.6708,17366.8328
2022-12-16 00:49:00 UTC,626302.4858,17377.982
2022-12-16 00:54:00 UTC,626921.8488,17395.1674
2022-12-16 00:59:00 UTC,627432.1092,17409.3256
2022-12-16 01:04:00 UTC,627406.0847,17408.6035
2022-12-16 01:09:00 UTC,626716.6327,17389.4733
2022-12-16 01:14:00 UTC,626512.0484,17383.7967
2022-12-16 01:19:00 UTC,626747.4797,17390.3292
2022-12-16 01:24:00 UTC,626815.8515,17392.2263
2022-12-16 01:29:00 UTC,626499.3107,17383.4433
2022-12-16 01:34:00 UTC,626357.4155,17379.5061
2022-12-16 01:39:00 UTC,626376.2994,17380.0301
2022-12-16 01:44:00 UTC,626592.7246,17386.0352
2022-12-16 05:54:00 UTC,627034.3844,17398.2899
2022-12-16 05:59:00 UTC,627184.8626,17402.4652
2022-12-16 06:04:00 UTC,626610.3784,17386.5251
2022-12-16 06:09:00 UTC,626629.8498,17387.0653
2022-12-16 06:14:00 UTC,626655.2227,17387.7693
2022-12-16 06:19:00 UTC,626475.9864,17382.7961
2022-12-16 06:24:00 UTC,626604.8777,17386.3724
2022-12-16 06:29:00 UTC,626359.2863,17379.558
2022-12-16 06:34:00 UTC,626488.6789,17383.1483
2022-12-16 06:39:00 UTC,626504.4691,17383.5864
2022-12-16 06:44:00 UTC,626777.5961,17391.1648
2022-12-16 06:49:00 UTC,627050.1032,17398.7261
2022-12-16 06:54:00 UTC,627259.5317,17404.5371
2022-12-16 06:59:00 UTC,627289.7563,17405.3757
2022-12-16 07:04:00 UTC,628938.5751,17451.1254
2022-12-16 07:09:00 UTC,628232.6676,17431.5386
2022-12-16 07:14:00 UTC,628667.9187,17443.6155
2022-12-16 07:19:00 UTC,628729.5359,17445.3252
2022-12-16 07:24:00 UTC,628426.4727,17436.9161
2022-12-16 07:29:00 UTC,628823.7636,17447.9397
2022-12-16 07:34:00 UTC,629125.1747,17456.303
2022-12-16 07:39:00 UTC,629038.9116,17453.9094
2022-12-16 07:44:00 UTC,630372.0517,17490.9
2022-12-16 07:49:00 UTC,630248.6529,17487.4761
2022-12-16 03:54:00 UTC,627266.3169,17404.7253
2022-12-16 03:59:00 UTC,627532.6089,17412.1141
2022-12-16 04:04:00 UTC,627622.0775,17414.5966
2022-12-16 04:09:00 UTC,627425.7993,17409.1505
2022-12-16 04:14:00 UTC,627465.8902,17410.2629
2022-12-16 04:19:00 UTC,627270.3397,17404.837
2022-12-16 04:24:00 UTC,627245.1362,17404.1376
2022-12-16 04:29:00 UTC,627287.5297,17405.3139
2022-12-16 04:34:00 UTC,627276.4975,17405.0078
2022-12-16 04:39:00 UTC,626978.0802,17396.7277
2022-12-16 04:44:00 UTC,627132.7959,17401.0205
2022-12-16 04:49:00 UTC,626927.9474,17395.3366
2022-12-16 04:54:00 UTC,626918.1748,17395.0655
2022-12-16 04:59:00 UTC,626526.3389,17384.1932
2022-12-16 05:04:00 UTC,626339.4888,17379.0087
2022-12-16 05:09:00 UTC,626325.395,17378.6176
2022-12-16 05:14:00 UTC,625988.971,17369.2829
2022-12-16 05:19:00 UTC,626450.9184,17382.1005
2022-12-16 05:24:00 UTC,626454.7559,17382.207
2022-12-16 05:29:00 UTC,626484.2402,17383.0251
2022-12-16 05:34:00 UTC,626351.5748,17379.344
2022-12-16 05:39:00 UTC,626529.3349,17384.2763
2022-12-16 05:44:00 UTC,627024.8089,17398.0242
2022-12-16 05:49:00 UTC,627125.1691,17400.8089
2022-12-16 07:59:00 UTC,630965.4518,17507.365
2022-12-16 08:04:00 UTC,631055.5547,17509.8651
2022-12-16 08:09:00 UTC,630637.2672,17498.2589
2022-12-16 08:14:00 UTC,630374.2347,17490.9606
2022-12-16 08:19:00 UTC,630475.8949,17493.7813
2022-12-16 08:24:00 UTC,630490.7621,17494.1939
2022-12-16 08:29:00 UTC,630066.1341,17482.4117
2022-12-16 08:34:00 UTC,629619.7614,17470.0262
2022-12-16 08:39:00 UTC,629439.9809,17465.0379
2022-12-16 08:44:00 UTC,628990.8526,17452.5759
2022-12-16 08:49:00 UTC,628605.3276,17441.8788
2022-12-16 08:54:00 UTC,624825.412,17336.9977
2022-12-16 07:54:00 UTC,631473.6428,17521.4658
2022-12-16 20:04:00 UTC,608616.2954,16887.2442
2022-12-16 20:09:00 UTC,607961.1189,16869.065
2022-12-16 20:14:00 UTC,608158.0158,16874.5283
2022-12-16 20:19:00 UTC,608485.027,16883.6019
2022-12-16 20:24:00 UTC,608996.542,16897.7949
2022-12-16 20:29:00 UTC,610567.3804,16941.3808
2022-12-16 20:34:00 UTC,609908.7547,16923.106
2022-12-16 20:39:00 UTC,609257.6929,16905.041
2022-12-16 20:44:00 UTC,609332.5732,16907.1187
2022-12-16 20:49:00 UTC,609187.0645,16903.0813
2022-12-16 20:54:00 UTC,608873.7274,16894.3871
2022-12-16 20:59:00 UTC,608971.7573,16897.1072
2022-12-16 21:04:00 UTC,607982.2588,16869.6516
2022-12-16 22:09:00 UTC,607197.5217,16847.8775
2022-12-16 22:14:00 UTC,607955.7165,16868.9151
2022-12-16 22:19:00 UTC,607370.4643,16852.6762
2022-12-16 22:24:00 UTC,606981.5906,16841.8861
2022-12-16 22:29:00 UTC,606965.8656,16841.4498
2022-12-16 22:34:00 UTC,606952.1286,16841.0686
2022-12-16 22:39:00 UTC,603081.1445,16733.6606
2022-12-16 22:44:00 UTC,604265.2416,16766.5157
2022-12-16 22:49:00 UTC,604555.7749,16774.5771
2022-12-16 22:54:00 UTC,604047.3986,16760.4712
2022-12-16 22:59:00 UTC,603267.4205,16738.8292
2022-12-16 23:04:00 UTC,599559.4165,16635.9434
2022-12-16 21:09:00 UTC,607569.8005,16858.2071
2022-12-16 21:14:00 UTC,607099.1949,16845.1493
2022-12-16 21:19:00 UTC,607228.0833,16848.7255
2022-12-16 21:24:00 UTC,607457.151,16855.0815
2022-12-16 21:29:00 UTC,607259.7592,16849.6044
2022-12-16 21:34:00 UTC,606278.5673,16822.3794
2022-12-16 21:39:00 UTC,606518.8269,16829.0458
2022-12-16 21:44:00 UTC,606987.4644,16842.0491
2022-12-16 21:49:00 UTC,607550.8557,16857.6815
2022-12-16 21:54:00 UTC,606125.9523,16818.1448
2022-12-16 21:59:00 UTC,606741.6741,16835.2292
2022-12-16 22:04:00 UTC,606898.3259,16839.5758
2022-12-16 19:04:00 UTC,606084.3055,16816.9892
2022-12-16 19:09:00 UTC,606091.5982,16817.1915
2022-12-16 19:14:00 UTC,606347.3871,16824.2889
2022-12-16 19:19:00 UTC,606254.6901,16821.7168
2022-12-16 19:24:00 UTC,605837.9512,16810.1536
2022-12-16 19:29:00 UTC,605873.8323,16811.1492
2022-12-16 19:34:00 UTC,605780.9212,16808.5712
2022-12-16 19:39:00 UTC,606304.5438,16823.1001
2022-12-16 19:44:00 UTC,606501.8174,16828.5739
2022-12-16 19:49:00 UTC,606694.2415,16833.9131
2022-12-16 19:54:00 UTC,607811.932,16864.9256
2022-12-16 19:59:00 UTC,608153.3616,16874.3992
2022-12-16 23:09:00 UTC,599897.6069,16645.3272
2022-12-16 23:14:00 UTC,598714.7452,16612.5064
2022-12-16 23:19:00 UTC,598724.1542,16612.7675
2022-12-16 23:24:00 UTC,598305.8941,16601.162
2022-12-16 23:29:00 UTC,598783.1088,16614.4033
2022-12-16 23:34:00 UTC,595895.6733,16534.2858
2022-12-16 23:39:00 UTC,597844.9569,16588.3724
2022-12-16 23:44:00 UTC,598494.8338,16606.4045
2022-12-16 23:49:00 UTC,598533.5833,16607.4797
2022-12-16 23:54:00 UTC,598644.0088,16610.5437
2022-12-16 23:59:00 UTC,599612.5737,16637.4184
2022-12-16 18:04:00 UTC,605094.6241,16789.5286
2022-12-16 18:09:00 UTC,606182.1808,16819.7049
2022-12-16 18:14:00 UTC,605982.7881,16814.1724
2022-12-16 18:19:00 UTC,606047.4961,16815.9678
2022-12-16 18:24:00 UTC,605944.8174,16813.1188
2022-12-16 18:29:00 UTC,605874.853,16811.1775
2022-12-16 18:34:00 UTC,606152.7916,16818.8895
2022-12-16 18:39:00 UTC,606438.1629,16826.8077
2022-12-16 18:44:00 UTC,605526.2993,16801.5062
2022-12-16 18:49:00 UTC,605438.6039,16799.0729
2022-12-16 18:54:00 UTC,605751.8783,16807.7654
2022-12-16 18:59:00 UTC,605915.8239,16812.3143
2022-12-16 15:04:00 UTC,613267.5516,17016.3023
2022-12-16 15:09:00 UTC,613067.9643,17010.7644
2022-12-16 15:14:00 UTC,612604.332,16997.9
2022-12-16 15:19:00 UTC,612467.7887,16994.1114
2022-12-16 15:24:00 UTC,611745.3784,16974.0667
2022-12-16 15:29:00 UTC,611342.9468,16962.9004
2022-12-16 15:34:00 UTC,611044.6015,16954.6223
2022-12-16 15:39:00 UTC,612021.7847,16981.7361
2022-12-16 15:44:00 UTC,611752.4603,16974.2632
2022-12-16 15:49:00 UTC,612200.8509,16986.7047
2022-12-16 15:54:00 UTC,611880.1565,16977.8064
2022-12-16 15:59:00 UTC,612066.5507,16982.9782
2022-12-16 14:04:00 UTC,611201.8934,16958.9866
